,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
28,EVERYBODY DIES IN THEIR NIGHTMARES,XXXTENTACION,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,95467,1
29,MAGNOLIA,PLAYBOI CARTI,0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,181812,1
30,POISON,BRENT FAIYAZ,0.689,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489,212992,0
31,LOCATION,PLAYBOI CARTI,0.717,0.79,11,-4.213,1,0.2,0.33,0.000125,0.518,0.371,125.985,168784,0
32,WHITE TEE,LIL PEEP,0.8,0.526,11,-8.909,1,0.0416,0.285,0.0,0.0717,0.729,149.991,132227,0
33,FOR THE LAST TIME,$UICIDEBOY$,0.844,0.533,1,-9.612,1,0.552,0.0735,3.46e-06,0.0953,0.23,140.078,156081,0
34,LET YOU DOWN,NF,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,212120,1
35,MONEY LONGER,LIL UZI VERT,0.795,0.568,5,-7.817,0,0.142,0.0541,0.0,0.108,0.478,136.173,198944,1
36,LOVE GALORE,SZA,0.795,0.594,0,-6.2,1,0.0748,0.112,0.0,0.162,0.409,135.002,275080,0
37,CREW,GOLDLINK,0.728,0.607,1,-8.417,0,0.132,0.133,0.0,0.0864,0.445,129.938,176702,1
38,JUNGLE,A BOOGIE WIT DA HOODIE,0.538,0.52,7,-11.063,0,0.737,0.308,0.0,0.214,0.551,180.274,174192,0
39,GO FLEX,POST MALONE,0.665,0.498,5,-8.185,1,0.0832,0.228,0.0,0.0757,0.127,81.967,179613,1
40,LOOK AT ME!,XXXTENTACION,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,126346,1
41,WHITE IVERSON,POST MALONE,0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.098,256533,1
42,MASK OFF,FUTURE,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,1
43,UNFORGETTABLE,FRENCH MONTANA,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,1
44,M.... SHE WROTE,TAY-K,0.777,0.707,9,-4.85,0,0.286,0.28,0.0,0.0749,0.614,159.662,112000,0
45,SDP INTERLUDE,TRAVIS SCOTT,0.507,0.586,0,-8.15,0,0.0586,0.599,0.0544,0.118,0.588,108.164,191623,0
46,I <3 MY CHOPPA,TAY-K,0.732,0.47,0,-7.601,0,0.244,0.000279,0.0,0.119,0.411,159.936,105000,0
47,EA,YOUNG NUDY,0.451,0.876,10,-5.205,0,0.414,0.261,0.0,0.098,0.227,87.306,227176,0
48,ERASE YOUR SOCIAL,LIL UZI VERT,0.705,0.609,3,-5.728,1,0.0729,0.694,0.0,0.234,0.718,140.058,199993,0
49,FEEL NO WAYS,DRAKE,0.582,0.677,7,-7.081,1,0.172,0.0312,6.6e-06,0.122,0.205,193.818,240653,1
50,TRANSPORTIN',KODAK BLACK,0.804,0.66,10,-4.86,0,0.0726,0.0319,0.0,0.103,0.257,94.053,169345,1
51,THE WEEKEND,SZA,0.4,0.366,8,-9.405,0,0.0597,0.242,0.0,0.126,0.161,73.313,272187,0
52,CHILL BILL,ROB $TONE,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,177184,1
53,BANK ACCOUNT,21 SAVAGE,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,220307,1
54,SAVE THAT SHIT,LIL PEEP,0.534,0.583,2,-8.672,1,0.0288,0.0262,0.0,0.421,0.145,106.0,231547,0
55,I DON'T WANNA DO THIS ANYMORE,XXXTENTACION,0.433,0.778,4,-7.681,1,0.041,0.843,0.0,0.139,0.764,114.208,87561,0
56,LOYALTY. FEAT. RIHANNA.,KENDRICK LAMAR,0.658,0.535,9,-8.983,0,0.0573,0.0265,0.0,0.2,0.419,110.684,227360,0
57,SWANG,RAE SREMMURD,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208120,1
58,DO NOT DISTURB,DRAKE,0.618,0.693,7,-5.943,0,0.45,0.246,0.0,0.112,0.454,170.982,283551,1
59,SAY IT,TORY LANEZ,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,237787,0
60,BEAMER BOY,LIL PEEP,0.743,0.731,8,-4.511,1,0.103,0.0492,1.9e-05,0.226,0.337,123.989,203373,0
61,NORMAL GIRL,SZA,0.624,0.532,0,-7.146,1,0.124,0.269,5.17e-05,0.158,0.362,76.453,253587,0
62,ROLL IN PEACE,KODAK BLACK,0.747,0.524,10,-6.807,0,0.245,0.0306,0.0,0.2,0.363,140.053,213132,1
63,DREW BARRYMORE,SZA,0.577,0.523,0,-5.538,0,0.0429,0.491,0.0,0.147,0.29,134.93,231400,0
64,CAROLINE,AMINÉ,0.94,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.04,209640,0
65,911 / MR. LONELY,"TYLER, THE CREATOR",0.48,0.61,0,-7.042,1,0.305,0.0456,0.0,0.313,0.297,90.034,255653,0
66,HOTLINE BLING,DRAKE,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,1
67,WOKEUPLIKETHIS*,PLAYBOI CARTI,0.785,0.62,8,-6.667,1,0.254,0.0138,0.0,0.15,0.478,78.477,235535,1
68,LIE,NF,0.513,0.661,5,-6.419,1,0.24,0.161,0.0,0.246,0.179,94.791,209213,0
69,WILD THOUGHTS,DJ KHALED,0.613,0.681,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.621,204664,0
70,1-800-273-8255,LOGIC,0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023,250173,1
71,NEON GUTS,LIL UZI VERT,0.859,0.563,1,-6.635,0,0.112,0.0541,0.0,0.0685,0.412,119.934,258789,0
72,LOW LIFE,FUTURE,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,313547,1
73,NO HEART,21 SAVAGE,0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-05,0.173,0.678,140.063,235040,1
74,TUNNEL VISION,KODAK BLACK,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,268187,1
75,YUNG BRATZ,XXXTENTACION,0.755,0.695,9,-5.963,1,0.26,0.0179,0.0,0.107,0.493,128.063,101851,0
76,NEIGHBORS,J. COLE,0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,216520,1
77,COME AND SEE ME,PARTYNEXTDOOR,0.77,0.347,2,-10.265,1,0.0623,0.0511,2.57e-06,0.087,0.0583,84.957,235477,0
78,772 LOVE,YNW MELLY,0.676,0.623,6,-7.297,0,0.0352,0.226,1.66e-05,0.159,0.347,111.466,209489,0
79,SUPERMODEL,SZA,0.613,0.442,6,-8.874,1,0.288,0.651,0.0,0.26,0.252,119.737,181120,0
80,BLACK BEATLES,RAE SREMMURD,0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,291893,1
81,PLAIN JANE,A$AP FERG,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,173600,1
82,FAKE LOVE,DRAKE,0.928,0.481,9,-9.35,0,0.287,0.105,0.0,0.176,0.613,134.007,210937,1
83,2ND HAND,$UICIDEBOY$,0.933,0.424,1,-6.686,1,0.127,0.0307,0.0,0.101,0.0775,139.977,123469,0
84,WAVES,KANYE WEST,0.557,0.586,10,-4.57,1,0.0382,0.0528,7.33e-06,0.339,0.0681,96.091,181573,1
85,FIRST DAY OUT,TEE GRIZZLEY,0.587,0.711,1,-6.33,1,0.42,0.171,0.0,0.125,0.381,98.008,254694,1
86,THE RACE,TAY-K,0.766,0.606,9,-6.064,1,0.456,0.00266,0.0,0.166,0.352,160.223,140000,1
87,REALLY REALLY,KEVIN GATES,0.762,0.666,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97,232093,1
88,IF YOU WANT LOVE,NF,0.551,0.386,0,-10.22,1,0.132,0.659,0.0,0.125,0.245,116.409,199387,0
89,LOVE SCARS,TRIPPIE REDD,0.659,0.614,9,-7.32,0,0.0541,0.000404,0.0,0.123,0.26,119.405,143969,0
90,LUST,LIL SKIES,0.718,0.767,9,-5.641,1,0.166,0.138,0.0,0.114,0.519,160.084,156000,0
91,TOO GOOD,DRAKE,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,263373,1
92,FROM THE D TO THE A,TEE GRIZZLEY,0.851,0.625,10,-5.417,0,0.303,0.195,0.0,0.266,0.668,99.061,158684,0
93,GARDEN (SAY IT LIKE DAT),SZA,0.73,0.457,9,-7.26,1,0.283,0.0705,0.0,0.124,0.549,111.352,208400,0
94,SOME WAY,NAV,0.744,0.715,0,-6.103,1,0.351,0.101,0.0,0.0919,0.34,154.962,179773,1
95,YAH MEAN,PLAYBOI CARTI,0.777,0.73,5,-6.324,0,0.328,0.065,0.0,0.113,0.738,162.956,165642,0
96,CARRY ON,XXXTENTACION,0.735,0.197,3,-13.378,0,0.537,0.768,0.000276,0.296,0.383,147.899,129720,0
97,SUMMERS OVER INTERLUDE,DRAKE,0.699,0.255,4,-8.647,0,0.0303,0.405,0.00242,0.0985,0.242,132.031,106333,0
98,PRBLMS,6LACK,0.417,0.58,9,-4.574,1,0.207,0.0307,1.45e-06,0.179,0.139,68.58,246773,1
99,"ALL THAT GLITTERS IS NOT GOLD, BUT IT'S STILL DAMN BEAUTIFUL",$UICIDEBOY$,0.838,0.802,11,-3.639,0,0.0445,0.00592,0.00339,0.326,0.621,147.972,137900,0
100,SELFISH,PNB ROCK,0.638,0.6,1,-5.84,0,0.0438,0.114,0.0,0.187,0.0399,101.981,245604,1
101,BAD AND BOUJEE,MIGOS,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,343150,1
102,I TOOK A PILL IN IBIZA - SEEB REMIX,MIKE POSNER,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,197933,0
103,X,21 SAVAGE,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,258880,1
104,MYSELF,NAV,0.749,0.398,5,-7.44,0,0.171,0.648,1.26e-06,0.115,0.0859,80.032,226040,0
105,I GET THE BAG,GUCCI MANE,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,233087,1
106,SUCKER FOR PAIN,LIL WAYNE,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,243491,1
107,DUCKWORTH.,KENDRICK LAMAR,0.552,0.731,7,-6.873,1,0.615,0.0536,0.0,0.258,0.632,174.516,248613,0
108,THE RACE - REMIX,TAY-K,0.75,0.548,9,-6.288,1,0.358,0.00619,0.0,0.156,0.377,160.084,211875,0
109,GLITTER,"TYLER, THE CREATOR",0.449,0.434,1,-11.777,1,0.243,0.306,2.76e-06,0.633,0.371,78.57,224893,0
110,DEJA VU,J. COLE,0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,264747,1
111,DANG!,MAC MILLER,0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,0.556,107.018,305350,0
112,WHERE THIS FLOWER BLOOMS,"TYLER, THE CREATOR",0.686,0.429,8,-10.402,0,0.15,0.71,3.41e-06,0.166,0.27,130.09,194933,0
113,RIP ROACH,XXXTENTACION,0.727,0.62,8,-6.443,1,0.306,0.398,0.0,0.0926,0.555,105.003,169979,0
114,O PANA!,$UICIDEBOY$,0.797,0.504,0,-6.538,1,0.114,0.0199,2.46e-05,0.198,0.178,114.994,128418,0
115,YOU WAS RIGHT,LIL UZI VERT,0.843,0.359,0,-7.417,1,0.461,0.069,0.0,0.12,0.156,81.987,163944,1
116,SARAN PACK,TAY-K,0.781,0.731,8,-8.3,1,0.226,0.0432,0.0,0.0454,0.139,139.977,70000,0
117,CONTROLLA,DRAKE,0.59,0.468,10,-11.083,0,0.185,0.0789,0.0,0.101,0.349,92.287,245227,0
118,THE WEEKEND - FUNK WAV REMIX,SZA,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,171806,0
119,ELEMENT.,KENDRICK LAMAR,0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,208733,1
120,GANG OVER LUV,BRENT FAIYAZ,0.781,0.277,8,-9.35,1,0.326,0.0408,0.000339,0.0754,0.302,163.987,204841,0
121,MERCURY: RETROGRADE,GHOSTEMANE,0.826,0.816,2,-7.345,1,0.345,0.0581,0.00938,0.0593,0.43,156.995,124539,0
122,ISPY,KYLE,0.746,0.653,7,-6.745,1,0.289,0.378,0.0,0.229,0.672,75.016,253107,1
123,2 PHONES,KEVIN GATES,0.895,0.681,7,-5.267,0,0.358,0.157,0.0,0.189,0.554,121.918,240000,1
124,NO MORE PARTIES IN LA,KANYE WEST,0.508,0.921,5,-1.644,1,0.303,0.246,0.0,0.221,0.681,93.058,374413,0
125,DOVES IN THE WIND,SZA,0.693,0.713,10,-4.489,0,0.351,0.343,0.0,0.102,0.615,137.335,266080,0
126,PORTLAND,DRAKE,0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,236615,1
127,HIM & I,G-EAZY,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,268867,1
128,"NEW CHAINS, SAME SHACKLES",$UICIDEBOY$,0.7,0.56,2,-6.163,1,0.0733,0.09,0.0,0.111,0.328,100.035,139247,0
129,FAMOUS,KANYE WEST,0.465,0.735,6,-3.715,1,0.117,0.0711,0.0,0.0975,0.409,173.935,196040,1
130,MY FAVORITE PART,MAC MILLER,0.861,0.33,6,-7.194,1,0.0526,0.627,1.93e-06,0.14,0.718,95.016,216000,0
131,FLEX,PLAYBOI CARTI,0.75,0.596,0,-5.569,0,0.282,0.478,0.0,0.166,0.27,130.104,240460,0
132,LEMONADE,TAY-K,0.744,0.385,6,-8.129,0,0.602,0.104,2.43e-05,0.124,0.228,160.033,132000,0
133,BOUNCE BACK,BIG SEAN,0.78,0.575,1,-5.628,0,0.139,0.106,0.0,0.129,0.273,81.502,222360,1
134,CHILDS PLAY,DRAKE,0.746,0.475,10,-11.243,0,0.113,0.0175,1.1e-05,0.197,0.292,80.006,241400,1
135,HEART MIND,KODAK BLACK,0.921,0.641,1,-6.491,1,0.166,0.0274,0.0,0.0645,0.828,144.986,203840,0
136,BOREDOM,"TYLER, THE CREATOR",0.559,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,79.938,320720,0
137,GLORIOUS,MACKLEMORE,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,220454,1
138,CINDERELLA,MAC MILLER,0.545,0.534,8,-6.874,0,0.047,0.235,0.0,0.345,0.24,140.021,480187,0
139,FIRE & DESIRE,DRAKE,0.722,0.252,1,-14.411,0,0.0761,0.0671,0.0,0.0852,0.275,79.923,238120,1
140,WALK AWAY AS THE DOOR SLAMS,LIL PEEP,0.553,0.572,1,-6.703,1,0.039,0.000115,0.0,0.115,0.168,135.036,160560,0
141,UNTOUCHABLE,YOUNGBOY NEVER BROKE AGAIN,0.768,0.79,1,-5.091,1,0.191,0.0754,1.79e-06,0.13,0.398,84.95,180706,0
142,PICK UP THE PHONE,YOUNG THUG,0.706,0.716,7,-4.263,0,0.0768,0.115,0.0,0.316,0.459,136.904,252263,0
143,PLAIN JANE REMIX,A$AP FERG,0.791,0.839,11,-4.284,1,0.266,0.0588,6.26e-05,0.259,0.383,170.113,202636,0
144,NO LIMIT,G-EAZY,0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957,245387,1
145,AUDUBON,$UICIDEBOY$,0.768,0.785,1,-5.057,1,0.332,0.154,1.24e-05,0.779,0.698,169.029,134963,0
146,NO PROBLEM,CHANCE THE RAPPER,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018,304607,1
147,ALL TIME LOW,JON BELLION,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,217603,0
148,VENOM,$UICIDEBOY$,0.796,0.637,2,-7.674,1,0.289,0.239,0.0,0.182,0.591,147.98,123286,0
149,DIGITS,YOUNG THUG,0.769,0.632,10,-4.228,0,0.0537,0.0325,0.0,0.116,0.294,131.932,176387,1
150,GYM CLASS,LIL PEEP,0.62,0.347,8,-13.292,1,0.0705,0.504,0.00421,0.0841,0.0753,75.517,217000,0
151,SAUCE IT UP,LIL UZI VERT,0.813,0.528,6,-6.305,0,0.313,0.0715,0.0,0.125,0.131,79.532,207039,1
152,GOOD OLD DAYS,MACKLEMORE,0.712,0.51,8,-8.162,1,0.0633,0.446,2.46e-05,0.112,0.268,122.964,240507,1
153,RED ROSES,LIL SKIES,0.691,0.683,0,-7.335,1,0.0954,0.547,0.0,0.221,0.456,140.002,262544,0
154,BOTH,GUCCI MANE,0.85,0.405,7,-7.509,0,0.225,0.119,0.000118,0.0707,0.344,139.976,190312,1
155,DO WHAT I WANT,LIL UZI VERT,0.681,0.701,9,-6.336,1,0.0767,0.106,0.0,0.208,0.398,139.952,175203,0
156,HELL SHELL,YOUNG NUDY,0.853,0.514,0,-5.445,0,0.246,0.000909,0.0222,0.185,0.679,129.963,162527,0
157,100 SHOTS,YOUNG DOLPH,0.798,0.668,8,-5.244,1,0.25,0.135,4.6e-06,0.0583,0.154,134.006,264819,0
158,MY CHOPPA HATE NIGGAS,21 SAVAGE,0.862,0.274,0,-5.818,0,0.416,0.0974,0.185,0.183,0.154,77.492,148640,0
159,STILL HERE,DRAKE,0.834,0.433,0,-9.607,1,0.174,0.0258,0.0,0.633,0.229,133.938,189853,1
160,IT'S A VIBE,2 CHAINZ,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,210200,1
161,GHOST GIRL,LIL PEEP,0.511,0.822,7,-7.064,1,0.0616,0.274,5.38e-06,0.125,0.343,80.028,173947,0
162,STYROFOAM,$UICIDEBOY$,0.655,0.761,5,-5.455,0,0.0923,0.0842,6.74e-05,0.857,0.7,140.055,82326,0
163,GASSED UP,NEBU KINIZA,0.798,0.568,5,-9.072,0,0.135,0.0213,0.0,0.0586,0.45,148.88,193911,0
164,PICK UP THE PHONE,YOUNG THUG,0.711,0.739,7,-3.804,0,0.129,0.114,0.0,0.226,0.43,136.919,252256,0
165,NO OPTION,POST MALONE,0.575,0.734,2,-4.949,1,0.057,0.0757,0.0,0.241,0.494,83.986,179827,0
166,BENZ TRUCK (ГЕЛИК),LIL PEEP,0.602,0.762,2,-6.149,0,0.0347,0.0498,0.00819,0.121,0.113,92.02,159987,0
167,RELATIONSHIP,YOUNG THUG,0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992,215307,1
168,ULTRALIGHT BEAM,KANYE WEST,0.592,0.403,0,-8.768,0,0.414,0.62,0.0,0.54,0.391,105.169,320680,1
169,WHO DAT BOY,"TYLER, THE CREATOR",0.706,0.485,8,-9.671,1,0.331,0.337,0.0,0.122,0.144,115.414,205093,0
170,GYALCHESTER,DRAKE,0.877,0.391,1,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,189230,1
171,TALK 2 U,BRENT FAIYAZ,0.688,0.634,5,-10.443,0,0.0929,0.14,0.000263,0.253,0.561,88.018,159485,0
172,I'M THE ONE,DJ KHALED,0.599,0.667,7,-4.267,1,0.0367,0.0533,0.0,0.134,0.817,80.984,288877,1
173,PS & QS,LIL UZI VERT,0.522,0.428,11,-11.332,0,0.143,0.235,2.35e-06,0.278,0.399,129.829,221538,0
174,XXX. FEAT. U2.,KENDRICK LAMAR,0.568,0.619,1,-6.899,1,0.414,0.138,1.67e-06,0.11,0.293,170.115,254200,0
175,GHOSTFACE KILLERS,21 SAVAGE,0.782,0.435,2,-7.033,1,0.156,0.333,1.31e-05,0.342,0.242,82.996,268933,1
176,DARK QUEEN,LIL UZI VERT,0.747,0.606,4,-5.286,1,0.172,0.222,0.0,0.281,0.2,155.055,173419,0
177,SLIPPERY,MIGOS,0.92,0.675,1,-5.661,0,0.263,0.307,0.0,0.104,0.749,141.967,304041,1
178,GOTTA BLAST,TAY-K,0.662,0.565,1,-7.852,1,0.406,0.0565,3.72e-05,0.264,0.335,163.084,131000,0
179,CHAMPION OF DEATH,$UICIDEBOY$,0.818,0.897,0,-2.145,1,0.0438,0.17,0.00306,0.409,0.381,119.994,116114,0
180,DEVASTATED,JOEY BADA$$,0.812,0.628,10,-6.164,0,0.0682,0.0634,0.0,0.254,0.485,123.004,207059,0
181,HARD TO TELL,$UICIDEBOY$,0.846,0.571,1,-7.442,1,0.0746,0.0992,0.00817,0.228,0.197,126.069,138150,0
182,NINETEEN,LIL PEEP,0.569,0.623,11,-7.011,0,0.0458,0.00845,0.000557,0.0959,0.297,132.028,177040,0
183,BEIBS IN THE TRAP,TRAVIS SCOTT,0.743,0.571,7,-6.054,0,0.145,0.24,0.0,0.291,0.495,119.054,213863,0
184,DEPRESSION & OBSESSION,XXXTENTACION,0.769,0.156,11,-10.7,0,0.035,0.585,0.015,0.102,0.527,105.95,144733,0
185,D.T.B. (INTERLUDE),A BOOGIE WIT DA HOODIE,0.588,0.851,10,-6.311,0,0.515,0.707,0.0,0.0968,0.452,84.472,287556,0
186,ASSHOLE,MIKE SHERM,0.783,0.598,10,-10.59,1,0.292,0.328,0.0,0.118,0.452,97.011,160713,0
187,RAKE IT UP,YO GOTTI,0.91,0.444,1,-8.126,0,0.344,0.022,0.0,0.137,0.53,149.953,276333,1
188,GO GINA,SZA,0.603,0.606,9,-6.634,1,0.114,0.799,0.0,0.391,0.462,80.176,161613,0
189,TIME FOR THAT,KEVIN GATES,0.823,0.617,7,-8.21,1,0.248,0.0465,0.0,0.11,0.304,110.007,208440,0
190,COBAIN,LIL PEEP,0.609,0.661,10,-7.179,1,0.0417,0.0151,0.0,0.077,0.435,141.981,150160,0
191,NOW I'M UP TO MY NECK WITH OFFERS,$UICIDEBOY$,0.79,0.858,6,-6.414,0,0.416,0.0573,2.84e-05,0.202,0.35,137.894,167015,0
192,CTRLALTDELETE,BONES,0.69,0.803,7,-9.084,0,0.0915,0.577,6.49e-05,0.117,0.204,161.489,178224,0
193,ICON,JADEN,0.786,0.82,9,-5.093,0,0.232,0.222,0.0,0.575,0.49,119.982,220996,0
194,4 YOUR EYEZ ONLY,J. COLE,0.701,0.485,11,-10.305,0,0.364,0.367,6.31e-05,0.0852,0.496,78.863,530253,1
195,WHITE WINE,LIL PEEP,0.677,0.572,6,-8.137,1,0.0531,0.0129,1.53e-05,0.106,0.505,135.041,156800,0
196,FEEL.,KENDRICK LAMAR,0.746,0.798,0,-8.382,1,0.349,0.137,0.0,0.139,0.553,109.968,214827,1
197,NO ONE KNOWS,BRENT FAIYAZ,0.6,0.619,9,-9.709,0,0.202,0.36,4.31e-05,0.106,0.308,103.908,271246,0
198,LED,OMENXIII,0.663,0.66,2,-6.623,1,0.29,0.0905,0.0,0.348,0.606,200.117,134452,0
199,HELLBOY,LIL PEEP,0.598,0.683,4,-6.588,0,0.054,0.0152,0.0,0.319,0.122,135.982,177160,0
200,PROM,SZA,0.805,0.702,1,-4.877,1,0.0887,0.0639,0.0,0.123,0.225,120.048,196133,0
