,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
53,MURDER ON MY MIND,YNW MELLY,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,268434,0
54,CREW,GOLDLINK,0.728,0.607,1,-8.417,0,0.132,0.133,0.0,0.0864,0.445,129.938,176702,1
55,FALLING DOWN - BONUS TRACK,LIL PEEP,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,0
56,GHOST TOWN,KANYE WEST,0.573,0.545,7,-4.247,0,0.0288,0.0969,0.0,0.329,0.297,83.378,271387,0
57,NICE FOR WHAT,DRAKE,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,210747,1
58,LOOK AT ME!,XXXTENTACION,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,126346,1
59,MASK OFF,FUTURE,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,1
60,R.I.P.,PLAYBOI CARTI,0.725,0.725,8,-6.067,0,0.159,0.0119,0.0,0.086,0.515,140.003,192027,0
61,UNFORGETTABLE,FRENCH MONTANA,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,1
62,WASTED,JUICE WRLD,0.742,0.579,0,-5.024,1,0.202,0.0381,0.0,0.0952,0.502,144.994,258475,1
63,FELL IN LUV,PLAYBOI CARTI,0.657,0.668,2,-6.208,1,0.136,0.0273,0.0,0.32,0.227,162.997,206333,0
64,M.... SHE WROTE,TAY-K,0.777,0.707,9,-4.85,0,0.286,0.28,0.0,0.0749,0.614,159.662,112000,0
65,BUTTERFLY EFFECT,TRAVIS SCOTT,0.763,0.628,11,-5.85,1,0.05,0.0531,0.0,0.114,0.193,140.958,190557,1
66,I <3 MY CHOPPA,TAY-K,0.732,0.47,0,-7.601,0,0.244,0.000279,0.0,0.119,0.411,159.936,105000,0
67,EA,YOUNG NUDY,0.451,0.876,10,-5.205,0,0.414,0.261,0.0,0.098,0.227,87.306,227176,0
68,LIFE GOES ON,LIL BABY,0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.978,247055,0
69,HURT ME,JUICE WRLD,0.62,0.451,6,-7.623,1,0.17,0.128,0.0,0.373,0.294,156.906,122285,0
70,TRANSPORTIN',KODAK BLACK,0.804,0.66,10,-4.86,0,0.0726,0.0319,0.0,0.103,0.257,94.053,169345,1
71,STIR FRY,MIGOS,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,190288,1
72,5% TINT,TRAVIS SCOTT,0.712,0.481,4,-5.415,0,0.0487,0.173,0.0,0.241,0.062,140.0,196138,1
73,THE WEEKEND,SZA,0.4,0.366,8,-9.405,0,0.0597,0.242,0.0,0.126,0.161,73.313,272187,0
74,OVERDUE,METRO BOOMIN,0.638,0.4,11,-11.212,0,0.0425,0.733,0.000133,0.334,0.495,150.133,166093,0
75,CANDY PAINT,POST MALONE,0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,227533,1
76,NEVA CARED,POLO G,0.822,0.35,1,-12.207,0,0.574,0.0213,0.0,0.0757,0.346,77.528,186000,0
77,CAN'T SAY,TRAVIS SCOTT,0.702,0.708,10,-5.366,0,0.0547,0.201,0.0,0.118,0.713,147.98,198408,1
78,SUNDRESS,A$AP ROCKY,0.721,0.707,6,-6.364,1,0.0595,0.181,3.68e-06,0.143,0.743,125.005,158206,0
79,BANK ACCOUNT,21 SAVAGE,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,220307,1
80,PSYCHO,POST MALONE,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,221440,1
81,SAVE THAT SHIT,LIL PEEP,0.534,0.583,2,-8.672,1,0.0288,0.0262,0.0,0.421,0.145,106.0,231547,0
82,I DON'T WANNA DO THIS ANYMORE,XXXTENTACION,0.433,0.778,4,-7.681,1,0.041,0.843,0.0,0.139,0.764,114.208,87561,0
83,LOYALTY. FEAT. RIHANNA.,KENDRICK LAMAR,0.658,0.535,9,-8.983,0,0.0573,0.0265,0.0,0.2,0.419,110.684,227360,0
84,OUTSIDE TODAY,YOUNGBOY NEVER BROKE AGAIN,0.851,0.666,11,-5.334,0,0.0694,0.139,0.0,0.105,0.0585,134.068,129105,1
85,DO NOT DISTURB,DRAKE,0.618,0.693,7,-5.943,0,0.45,0.246,0.0,0.112,0.454,170.982,283551,1
86,LONG TIME - INTRO,PLAYBOI CARTI,0.472,0.861,4,-3.966,0,0.0447,0.283,0.0,0.83,0.358,144.077,211773,0
87,BLACK & WHITE,JUICE WRLD,0.776,0.736,7,-4.612,1,0.247,0.0802,0.0,0.159,0.233,147.946,186945,0
88,KEVIN’S HEART,J. COLE,0.829,0.527,6,-6.644,0,0.367,0.482,0.0,0.631,0.475,116.079,200310,0
89,BEAMER BOY,LIL PEEP,0.743,0.731,8,-4.511,1,0.103,0.0492,1.9e-05,0.226,0.337,123.989,203373,0
90,NORMAL GIRL,SZA,0.624,0.532,0,-7.146,1,0.124,0.269,5.17e-05,0.158,0.362,76.453,253587,0
91,HIDE,JUICE WRLD,0.715,0.639,5,-5.017,0,0.0752,0.0622,0.0,0.157,0.151,149.996,205800,0
92,ZEZE,KODAK BLACK,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760,1
93,PRAISE THE LORD (DA SHINE),A$AP ROCKY,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040,1
94,ALL MINE,KANYE WEST,0.925,0.31,11,-6.531,0,0.291,0.123,0.0,0.0931,0.291,121.927,145507,1
95,ROLL IN PEACE,KODAK BLACK,0.747,0.524,10,-6.807,0,0.245,0.0306,0.0,0.2,0.363,140.053,213132,1
96,NUKETOWN,SKI MASK THE SLUMP GOD,0.808,0.617,10,-9.32,0,0.442,0.113,0.0,0.734,0.632,149.962,166400,0
97,FOREIGN,PLAYBOI CARTI,0.762,0.705,6,-5.195,0,0.164,0.0906,0.0,0.17,0.264,122.955,142893,0
98,I LIKE IT,CARDI B,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,253390,1
99,DREW BARRYMORE,SZA,0.577,0.523,0,-5.538,0,0.0429,0.491,0.0,0.147,0.29,134.93,231400,0
100,SUBSTANCE,03 GREEDO,0.599,0.32,3,-13.716,0,0.0787,0.26,0.0,0.106,0.197,70.998,219834,0
101,CAROLINE,AMINÉ,0.94,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.04,209640,0
102,911 / MR. LONELY,"TYLER, THE CREATOR",0.48,0.61,0,-7.042,1,0.305,0.0456,0.0,0.313,0.297,90.034,255653,0
103,REEL IT IN,AMINÉ,0.754,0.342,10,-8.677,0,0.0991,0.073,0.0,0.193,0.423,128.981,121347,0
104,WOKEUPLIKETHIS*,PLAYBOI CARTI,0.785,0.62,8,-6.667,1,0.254,0.0138,0.0,0.15,0.478,78.477,235535,1
105,LIE,NF,0.513,0.661,5,-6.419,1,0.24,0.161,0.0,0.246,0.179,94.791,209213,1
106,FAUCET FAILURE,SKI MASK THE SLUMP GOD,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,145627,0
107,WILD THOUGHTS,DJ KHALED,0.613,0.681,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.621,204664,0
108,1-800-273-8255,LOGIC,0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023,250173,1
109,NEON GUTS,LIL UZI VERT,0.859,0.563,1,-6.635,0,0.112,0.0541,0.0,0.0685,0.412,119.934,258789,0
110,STAY,POST MALONE,0.507,0.48,5,-5.418,1,0.0266,0.449,0.0,0.147,0.35,86.046,204427,0
111,UNBOTHERED,SKI MASK THE SLUMP GOD,0.884,0.445,1,-10.58,0,0.418,0.222,0.0,0.112,0.851,125.008,138427,0
112,TUNNEL VISION,KODAK BLACK,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,268187,1
113,DOWN BELOW,RODDY RICCH,0.926,0.454,6,-9.932,1,0.0732,0.036,0.000422,0.0896,0.34,119.969,224002,0
114,YUNG BRATZ,XXXTENTACION,0.755,0.695,9,-5.963,1,0.26,0.0179,0.0,0.107,0.493,128.063,101851,0
115,NBAYOUNGBOAT,LIL YACHTY,0.769,0.807,11,-2.966,1,0.306,0.0515,0.0,0.111,0.364,82.422,139845,0
116,772 LOVE,YNW MELLY,0.676,0.623,6,-7.297,0,0.0352,0.226,1.66e-05,0.159,0.347,111.466,209489,0
117,READY,LIL BABY,0.793,0.395,1,-5.578,1,0.385,0.277,1.4e-05,0.109,0.129,77.027,213287,0
118,SUPERMODEL,SZA,0.613,0.442,6,-8.874,1,0.288,0.651,0.0,0.26,0.252,119.737,181120,0
119,THE REMEDY FOR A BROKEN HEART (WHY AM I SO IN LOVE),XXXTENTACION,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,160184,1
120,PLAIN JANE,A$AP FERG,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,173600,1
121,WAKE UP IN THE SKY,GUCCI MANE,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,204665,0
122,FAKE LOVE,DRAKE,0.928,0.481,9,-9.35,0,0.287,0.105,0.0,0.176,0.613,134.007,210937,1
123,2ND HAND,$UICIDEBOY$,0.933,0.424,1,-6.686,1,0.127,0.0307,0.0,0.101,0.0775,139.977,123469,0
124,CLOSE FRIENDS (LIL BABY & GUNNA),LIL BABY,0.676,0.578,10,-4.669,0,0.375,0.0509,0.0,0.0796,0.698,158.896,203881,0
125,SWERVIN,A BOOGIE WIT DA HOODIE,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,189487,1
126,FIRST DAY OUT,TEE GRIZZLEY,0.587,0.711,1,-6.33,1,0.42,0.171,0.0,0.125,0.381,98.008,254694,1
127,THE RACE,TAY-K,0.766,0.606,9,-6.064,1,0.456,0.00266,0.0,0.166,0.352,160.223,140000,1
128,GTG,FREDDIE DREDD,0.88,0.777,7,-6.875,0,0.125,0.164,0.0171,0.0957,0.974,154.955,93894,0
129,CHANGES,XXXTENTACION,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,121887,0
130,IF YOU WANT LOVE,NF,0.551,0.386,0,-10.22,1,0.132,0.659,0.0,0.125,0.245,116.409,199387,0
131,LOVE SCARS,TRIPPIE REDD,0.659,0.614,9,-7.32,0,0.0541,0.000404,0.0,0.123,0.26,119.405,143969,0
132,PRETTY LITTLE FEARS,6LACK,0.61,0.458,9,-11.336,1,0.36,0.696,0.000103,0.0852,0.246,192.099,240342,0
133,LUST,LIL SKIES,0.718,0.767,9,-5.641,1,0.166,0.138,0.0,0.114,0.519,160.084,156000,0
134,MONEY,CARDI B,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,183527,1
135,YACHT CLUB,LIL YACHTY,0.721,0.508,7,-7.496,1,0.394,0.317,0.0,0.153,0.457,159.911,166343,0
136,BODAK YELLOW,CARDI B,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,0
137,USED TO,JUICE WRLD,0.631,0.709,2,-4.666,1,0.0505,0.0963,0.0,0.376,0.2,84.504,176443,0
138,FROM THE D TO THE A,TEE GRIZZLEY,0.851,0.625,10,-5.417,0,0.303,0.195,0.0,0.266,0.668,99.061,158684,0
139,FINESSE,DRAKE,0.807,0.319,0,-8.152,0,0.0581,0.133,0.000338,0.101,0.299,94.992,182080,0
140,GARDEN (SAY IT LIKE DAT),SZA,0.73,0.457,9,-7.26,1,0.283,0.0705,0.0,0.124,0.549,111.352,208400,0
141,CARROLLTON,$UICIDEBOY$,0.848,0.52,5,-10.663,0,0.501,0.00225,0.000799,0.679,0.304,149.996,203897,0
142,SOME WAY,NAV,0.744,0.715,0,-6.103,1,0.351,0.101,0.0,0.0919,0.34,154.962,179773,1
143,YAH MEAN,PLAYBOI CARTI,0.777,0.73,5,-6.324,0,0.328,0.065,0.0,0.113,0.738,162.956,165642,0
144,CARRY ON,XXXTENTACION,0.735,0.197,3,-13.378,0,0.537,0.768,0.000276,0.296,0.383,147.899,129720,0
145,CALLING MY SPIRIT,KODAK BLACK,0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985,152000,1
146,CAN'T LEAVE WITHOUT IT,21 SAVAGE,0.872,0.591,6,-6.952,0,0.359,0.111,0.0,0.144,0.696,131.982,205352,1
147,THRU YOUR PHONE,CARDI B,0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.209,121.954,188524,1
148,SELFISH,PNB ROCK,0.638,0.6,1,-5.84,0,0.0438,0.114,0.0,0.187,0.0399,101.981,245604,1
149,BAD AND BOUJEE,MIGOS,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,343150,1
150,MYSELF,NAV,0.749,0.398,5,-7.44,0,0.171,0.648,1.26e-06,0.115,0.0859,80.032,226040,0
151,I GET THE BAG,GUCCI MANE,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,233087,1
152,INFINITY (888) - FEAT. JOEY BADA$$,XXXTENTACION,0.562,0.579,10,-6.788,0,0.484,0.274,0.0,0.102,0.577,84.143,176591,0
153,MAMA CRY,YNW MELLY,0.543,0.492,7,-7.432,1,0.156,0.0739,0.0,0.11,0.107,220.099,231298,0
154,SKELETONS,TRAVIS SCOTT,0.46,0.686,0,-5.948,0,0.0367,0.00146,0.0,0.375,0.252,148.054,145588,1
155,WALK IT TALK IT,MIGOS,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,1
156,NOTICED,LIL MOSEY,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,165000,0
157,DUCKWORTH.,KENDRICK LAMAR,0.552,0.731,7,-6.873,1,0.615,0.0536,0.0,0.258,0.632,174.516,248613,0
158,THE RACE - REMIX,TAY-K,0.75,0.548,9,-6.288,1,0.358,0.00619,0.0,0.156,0.377,160.084,211875,0
159,GLITTER,"TYLER, THE CREATOR",0.449,0.434,1,-11.777,1,0.243,0.306,2.76e-06,0.633,0.371,78.57,224893,0
160,ASTROTHUNDER,TRAVIS SCOTT,0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,142969,1
161,WHERE THIS FLOWER BLOOMS,"TYLER, THE CREATOR",0.686,0.429,8,-10.402,0,0.15,0.71,3.41e-06,0.166,0.27,130.09,194933,0
162,TRIP,ELLA MAI,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,213993,0
163,RIP ROACH,XXXTENTACION,0.727,0.62,8,-6.443,1,0.306,0.398,0.0,0.0926,0.555,105.003,169979,0
164,IN MY FEELINGS,DRAKE,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,1
165,CANDLES,JUICE WRLD,0.715,0.574,7,-6.236,1,0.0817,0.373,0.0,0.174,0.337,157.0,183703,0
166,151 RUM,JID,0.756,0.867,7,-3.626,1,0.162,0.155,0.00285,0.33,0.666,129.983,156780,0
167,POTATO SALAD,"TYLER, THE CREATOR",0.538,0.612,2,-6.02,1,0.424,0.308,0.0,0.213,0.684,168.197,182493,0
168,STARGAZING,TRAVIS SCOTT,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715,1
169,SARAN PACK,TAY-K,0.781,0.731,8,-8.3,1,0.226,0.0432,0.0,0.0454,0.139,139.977,70000,0
170,THE WEEKEND - FUNK WAV REMIX,SZA,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,171806,0
171,YOSEMITE,TRAVIS SCOTT,0.785,0.554,0,-6.571,1,0.0409,0.283,3.4e-06,0.116,0.144,128.047,150043,1
172,ELEMENT.,KENDRICK LAMAR,0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,208733,1
173,GANG OVER LUV,BRENT FAIYAZ,0.781,0.277,8,-9.35,1,0.326,0.0408,0.000339,0.0754,0.302,163.987,204841,0
174,TAKE A STEP BACK,SKI MASK THE SLUMP GOD,0.8,0.591,6,-8.808,1,0.271,0.111,0.0,0.429,0.747,117.003,210387,0
175,I CAME THRU,YOUNGBOY NEVER BROKE AGAIN,0.586,0.539,11,-8.743,0,0.199,0.178,0.0,0.105,0.197,158.116,161139,0
176,LEGENDS,JUICE WRLD,0.594,0.798,4,-5.244,1,0.0844,0.115,0.0,0.143,0.381,142.049,191840,0
177,HURT FEELINGS,MAC MILLER,0.69,0.462,8,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655,245640,1
178,FINE CHINA,FUTURE,0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.126,0.551,166.111,141587,1
179,TOPANGA,TRIPPIE REDD,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364,1
180,92 EXPLORER,POST MALONE,0.798,0.733,7,-4.811,0,0.0476,0.265,1.25e-06,0.114,0.861,146.046,211427,1
181,DON'T COME OUT THE HOUSE,METRO BOOMIN,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963,168347,1
182,MERCURY: RETROGRADE,GHOSTEMANE,0.826,0.816,2,-7.345,1,0.345,0.0581,0.00938,0.0593,0.43,156.995,124539,0
183,SLIME BELIEF,YOUNGBOY NEVER BROKE AGAIN,0.748,0.578,9,-5.72,1,0.194,0.257,0.0,0.13,0.166,140.016,192606,0
184,CRAZY STORY,ONLY THE FAMILY,0.833,0.496,11,-8.827,1,0.436,0.00999,1.99e-05,0.126,0.148,156.932,146752,0
185,NUN MAJOR,SHORELINE MAFIA,0.79,0.518,8,-6.571,1,0.212,0.0936,0.0,0.357,0.487,97.986,151837,0
186,BAD!,XXXTENTACION,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,1
187,DOVES IN THE WIND,SZA,0.693,0.713,10,-4.489,0,0.351,0.343,0.0,0.102,0.615,137.335,266080,0
188,PORTLAND,DRAKE,0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,236615,1
189,LOOK ALIVE,BLOCBOY JB,0.918,0.58,10,-7.501,1,0.322,0.00108,6.12e-05,0.106,0.611,139.977,181415,1
190,HIM & I,G-EAZY,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,268867,1
191,I'LL BE FINE,JUICE WRLD,0.523,0.678,8,-6.071,1,0.0692,0.000616,0.0,0.142,0.277,159.909,244194,0
192,"NEW CHAINS, SAME SHACKLES",$UICIDEBOY$,0.7,0.56,2,-6.163,1,0.0733,0.09,0.0,0.111,0.328,100.035,139247,0
193,LADDERS,MAC MILLER,0.802,0.463,8,-8.379,1,0.162,0.236,0.00531,0.105,0.291,103.961,287040,0
194,JET FUEL,MAC MILLER,0.791,0.557,7,-9.622,0,0.0698,0.54,0.0,0.103,0.284,119.973,345213,0
195,LUCKY YOU,EMINEM,0.876,0.786,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.068,244679,1
196,NUMB,XXXTENTACION,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,186268,0
197,FLEX,PLAYBOI CARTI,0.75,0.596,0,-5.569,0,0.282,0.478,0.0,0.166,0.27,130.104,240460,0
198,LEMONADE,TAY-K,0.744,0.385,6,-8.129,0,0.602,0.104,2.43e-05,0.124,0.228,160.033,132000,0
199,SOLD OUT DATES,GUNNA,0.817,0.556,4,-7.178,0,0.14,0.469,0.0,0.131,0.314,126.991,166368,0
200,BANDS,SHORELINE MAFIA,0.9,0.385,1,-12.189,0,0.435,0.371,0.0,0.142,0.488,99.964,174336,0
201,I'M STILL,JUICE WRLD,0.631,0.672,11,-4.583,1,0.0347,0.0811,0.0,0.154,0.282,119.948,192859,0
