,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
0,SEPTEMBER,"EARTH, WIND & FIRE",0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,215080,0
1,GRIZTRONICS,GRIZ,0.607,0.941,11,-3.807,0,0.481,0.037,0.0137,0.321,0.521,75.401,198400,0
2,HARD TO HANDLE,OTIS REDDING,0.666,0.55,10,-8.672,1,0.0612,0.573,1.84e-06,0.122,0.961,95.552,141000,0
3,IT RUNS THROUGH ME,TOM MISCH,0.799,0.608,11,-11.026,0,0.295,0.204,0.000692,0.25,0.283,97.045,261881,0
4,MOVIE,TOM MISCH,0.784,0.381,7,-11.446,1,0.0739,0.394,0.0158,0.268,0.185,122.026,357357,0
5,COCO MANGO DICED (BOY SCOUT MIX),DAMU THE FUDGEMUNK,0.694,0.741,1,-3.635,0,0.093,0.0384,0.347,0.383,0.929,95.033,109412,0
6,ALGO CONTIGO,RITA PAYÉS,0.602,0.189,9,-10.708,1,0.0343,0.978,0.0152,0.102,0.247,101.241,297665,0
7,OPENDOORS,JITWAM,0.725,0.521,9,-10.248,0,0.136,0.565,0.275,0.178,0.403,114.038,162102,0
8,COCO MANGO DICED,DAMU THE FUDGEMUNK,0.643,0.585,1,-4.323,0,0.0458,0.00669,0.902,0.387,0.952,95.112,109412,0
9,CAN YOU FEEL IT,ADAM HAWLEY,0.798,0.599,2,-5.124,1,0.0281,0.216,0.242,0.0544,0.776,97.008,251013,0
10,LOVE YOU ANYMORE,MICHAEL BUBLÉ,0.693,0.257,6,-7.785,1,0.0356,0.869,0.0,0.11,0.603,90.012,182667,0
11,NATURE'S RATIO,SLOWLY ROLLING CAMERA,0.0,0.0473,7,-16.737,1,0.0,0.979,0.959,0.187,0.0,0.0,117947,0
12,LOST IN PARIS,TOM MISCH,0.782,0.711,1,-7.811,0,0.0588,0.361,2.01e-05,0.0839,0.797,104.085,194023,0
13,FOREVER NOW,MICHAEL BUBLÉ,0.477,0.377,2,-6.054,1,0.032,0.836,0.0,0.117,0.453,131.593,220248,0
14,GHOST,CHON,0.374,0.841,1,-9.418,0,0.0708,0.0293,0.753,0.095,0.306,109.068,108387,0
15,LA VIE EN ROSE,MICHAEL BUBLÉ,0.459,0.267,0,-8.948,1,0.0294,0.807,0.0,0.119,0.342,63.378,229963,0
16,PERSONAL TOUCH,VINCENT INGALA,0.648,0.795,8,-9.88,1,0.0357,0.445,0.874,0.079,0.764,90.021,224627,1
17,EXHALE,CINDY BRADLEY,0.638,0.489,6,-10.288,1,0.0391,0.892,0.919,0.203,0.476,82.01,314575,0
18,CHEGA DE SAUDADE - ULTIMATE MIX,JOÃO GILBERTO,0.586,0.273,9,-13.165,1,0.0361,0.72,0.0,0.23,0.738,88.132,122773,0
19,WALTZ NO.2,CIHAT AŞKIN,0.293,0.293,0,-7.769,0,0.0336,0.612,0.841,0.0904,0.567,174.291,240307,0
20,SOULFUL,L'INDÉCIS,0.529,0.339,4,-10.7,0,0.108,0.494,0.866,0.122,0.11,173.697,220690,0
21,WINDOW OF THE SOUL,CHUCK LOEB,0.773,0.511,4,-10.256,0,0.0731,0.453,0.903,0.0428,0.86,90.058,247333,0
22,93.,YEYTS.,0.614,0.67,8,-12.307,0,0.0512,0.226,0.853,0.368,0.373,86.012,84637,0
23,MIRACLE,CARAVAN PALACE,0.712,0.888,7,-4.996,1,0.0621,0.61,0.000614,0.116,0.51,100.0,216213,0
