,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
0,WAGON WHEEL,DARIUS RUCKER,0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,298373,1
1,PLAY IT AGAIN,LUKE BRYAN,0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,226867,1
2,THAT'S MY KIND OF NIGHT,LUKE BRYAN,0.661,0.751,7,-2.909,1,0.0481,0.0571,0.0,0.105,0.875,109.995,190187,1
3,AMERICAN KIDS,KENNY CHESNEY,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,182960,1
4,THIS IS HOW WE ROLL,FLORIDA GEORGIA LINE,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907,1
5,HOUSE PARTY,SAM HUNT,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,190240,1
6,DRUNK ON A PLANE,DIERKS BENTLEY,0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.238,0.66,205.972,254467,1
7,CHILLIN' IT,COLE SWINDELL,0.576,0.849,9,-3.057,1,0.0386,0.511,3.89e-05,0.109,0.666,137.982,196747,1
8,ME AND MY KIND,CODY JOHNSON,0.588,0.807,2,-3.426,1,0.0283,0.0835,0.0,0.109,0.674,110.014,156200,0
9,HOW COUNTRY FEELS,RANDY HOUSER,0.678,0.839,7,-3.617,1,0.0394,0.0379,0.0,0.0742,0.772,104.952,185907,1
10,MAKE ME WANNA,THOMAS RHETT,0.545,0.818,9,-6.38,1,0.0541,0.0369,0.0,0.101,0.679,109.019,225067,1
11,BREAK UP IN A SMALL TOWN,SAM HUNT,0.579,0.776,8,-5.365,1,0.173,0.0749,0.0,0.239,0.434,136.044,229880,1
12,GIRL CRUSH,LITTLE BIG TOWN,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,193320,1
13,SOMETHIN' BAD,MIRANDA LAMBERT,0.68,0.888,9,-5.308,1,0.055,0.0527,2.82e-06,0.0575,0.484,90.076,169587,0
14,IT GOES LIKE THIS,THOMAS RHETT,0.543,0.837,11,-6.448,1,0.0608,0.117,0.0,0.0872,0.506,168.056,186080,1
15,BOTTOMS UP,BRANTLEY GILBERT,0.474,0.857,7,-5.734,1,0.0435,0.113,0.0,0.134,0.545,170.006,220200,1
16,I DON'T DANCE,LEE BRICE,0.587,0.559,1,-7.742,1,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,221173,1
17,RUNNIN' OUTTA MOONLIGHT,RANDY HOUSER,0.526,0.801,2,-3.717,1,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024,193773,1
18,DANCE HER HOME,CODY JOHNSON,0.674,0.892,0,-3.771,1,0.0293,0.205,0.0,0.694,0.889,114.048,174680,0
19,HIGHWAY DON'T CARE,TIM MCGRAW,0.47,0.79,2,-5.352,1,0.039,0.0216,0.0,0.0863,0.495,158.061,276880,0
20,GET ME SOME OF THAT,THOMAS RHETT,0.549,0.866,6,-5.306,1,0.0476,0.0733,0.0,0.25,0.767,87.964,187400,1
21,BURNIN' IT DOWN,JASON ALDEAN,0.681,0.795,6,-6.652,1,0.049,0.305,9.41e-06,0.109,0.64,135.939,219160,1
22,TALLADEGA,ERIC CHURCH,0.586,0.677,1,-8.343,1,0.0294,0.043,0.0936,0.0884,0.562,144.001,262280,1
23,BOYS 'ROUND HERE,BLAKE SHELTON,0.611,0.688,2,-6.369,1,0.0529,0.251,2.35e-06,0.248,0.649,169.895,288760,1
24,PONTOON,LITTLE BIG TOWN,0.721,0.819,9,-5.715,1,0.0269,0.413,0.0,0.196,0.867,96.02,212320,0
25,WHAT ARE YOU LISTENING TO?,CHRIS STAPLETON,0.563,0.553,10,-8.501,1,0.0287,0.19,4.71e-05,0.0967,0.409,161.893,245920,0
26,DRINK A BEER,LUKE BRYAN,0.483,0.431,8,-7.656,1,0.0343,0.836,5.19e-05,0.199,0.296,78.26,202627,1
27,FOLLOW YOUR ARROW,KACEY MUSGRAVES,0.448,0.649,5,-5.925,1,0.0434,0.418,0.0,0.0976,0.575,195.925,199640,1
28,I LIKE THE SOUND OF THAT,RASCAL FLATTS,0.611,0.8,0,-5.61,1,0.0377,0.257,0.0,0.194,0.527,89.974,209280,0
29,SUNSHINE & WHISKEY,FRANKIE BALLARD,0.67,0.737,9,-6.794,1,0.0434,0.223,0.0,0.325,0.754,92.983,182400,1
30,AIN'T WORTH THE WHISKEY,COLE SWINDELL,0.432,0.738,2,-3.91,1,0.0309,0.042,0.0,0.119,0.503,153.712,191907,1
31,ANYTHING GOES,FLORIDA GEORGIA LINE,0.458,0.976,0,-3.791,1,0.0459,0.00182,0.0,0.193,0.76,154.007,218867,1
32,FRIDAY NIGHT,ERIC PASLAY,0.657,0.841,9,-4.188,1,0.0452,0.16,0.0,0.177,0.722,120.009,167213,1
33,AW NAW,CHRIS YOUNG,0.652,0.859,2,-3.746,1,0.0358,0.0639,0.0,0.0777,0.491,109.971,188707,1
34,LEAVE THE NIGHT ON,SAM HUNT,0.514,0.951,9,-3.813,1,0.0603,0.0951,0.0,0.349,0.838,171.96,192160,1
35,MERRY GO 'ROUND,KACEY MUSGRAVES,0.651,0.466,6,-9.403,1,0.0305,0.541,0.0027,0.116,0.326,86.953,206893,1
36,BEAT OF THE MUSIC,BRETT ELDREDGE,0.629,0.808,9,-4.125,1,0.0269,0.00898,9.06e-06,0.0751,0.773,110.001,179293,1
37,WHATEVER SHE'S GOT,DAVID NAIL,0.527,0.723,1,-6.134,1,0.0411,0.217,0.0,0.037,0.888,160.465,236800,1
38,MAKE YOU MISS ME,SAM HUNT,0.614,0.472,7,-6.626,1,0.0297,0.158,0.0,0.111,0.168,146.005,225693,1
39,SUN DAZE,FLORIDA GEORGIA LINE,0.476,0.952,4,-3.783,1,0.041,0.0981,2.91e-06,0.438,0.849,170.062,184707,1
40,BARTENDER,LADY A,0.631,0.937,11,-3.858,0,0.034,0.0198,7.38e-06,0.327,0.654,101.011,198267,0
41,TAKE YOUR TIME,SAM HUNT,0.558,0.719,11,-5.603,1,0.0419,0.101,0.0,0.212,0.483,158.031,243707,1
42,WE ARE TONIGHT,BILLY CURRINGTON,0.559,0.812,11,-5.347,1,0.0371,0.0323,0.0,0.195,0.472,127.911,232107,1
43,LIKE A WRECKING BALL,ERIC CHURCH,0.693,0.335,0,-10.863,1,0.0395,0.338,0.000552,0.118,0.623,136.071,198907,0
44,UP ALL NIGHT,JON PARDI,0.549,0.713,9,-4.935,1,0.0306,0.185,0.0,0.112,0.463,162.989,209640,1
45,DON'T YA,BRETT ELDREDGE,0.537,0.693,9,-5.256,1,0.0847,0.0566,0.0,0.146,0.581,176.004,181210,1
46,WORKIN' ON,COLT FORD,0.521,0.804,0,-4.395,1,0.0569,0.0658,0.0,0.0521,0.553,143.952,224700,0
47,CRASH MY PARTY,LUKE BRYAN,0.526,0.816,7,-4.009,1,0.0421,0.0285,0.0,0.22,0.414,144.032,234760,1
48,AUTOMATIC,MIRANDA LAMBERT,0.591,0.703,10,-6.211,1,0.0256,0.0435,2.34e-06,0.145,0.402,95.993,247827,1
49,SANGRIA,BLAKE SHELTON,0.646,0.724,9,-6.96,1,0.0265,0.017,1.39e-06,0.153,0.54,115.984,233480,1
50,WHERE IT'S AT,DUSTIN LYNCH,0.557,0.737,3,-5.75,1,0.0476,0.0142,0.0,0.314,0.817,158.05,204187,0
51,I HOLD ON,DIERKS BENTLEY,0.614,0.715,0,-6.451,1,0.0445,0.0849,0.000316,0.102,0.231,117.956,279533,1
52,SAVE IT FOR A RAINY DAY,KENNY CHESNEY,0.538,0.775,7,-5.48,1,0.0291,0.0053,0.0,0.0807,0.614,154.889,182213,0
53,DRINKING CLASS,LEE BRICE,0.663,0.53,1,-9.763,1,0.0301,0.0886,0.0,0.154,0.269,109.003,207347,1
54,EVERY STORM (RUNS OUT OF RAIN),GARY ALLAN,0.525,0.693,0,-6.972,1,0.0327,0.046,9.55e-06,0.247,0.363,107.012,225640,1
55,BEACHIN',JAKE OWEN,0.527,0.902,6,-5.352,1,0.0601,0.344,4.63e-05,0.0669,0.709,181.964,191040,1
56,NEVER GO HOME AGAIN,CODY JOHNSON,0.429,0.675,4,-5.296,0,0.0463,0.434,0.0,0.186,0.418,168.003,252147,0
57,HEY GIRL,BILLY CURRINGTON,0.548,0.673,1,-5.29,1,0.0268,0.0158,0.0,0.0794,0.652,81.947,200533,1
58,LIFE AIN'T FAIR AND THE WORLD IS MEAN,STURGILL SIMPSON,0.637,0.821,11,-5.065,0,0.0342,0.142,0.0349,0.261,0.734,104.34,126467,0
59,DIRT,FLORIDA GEORGIA LINE,0.547,0.878,2,-4.224,1,0.0451,0.0638,7.08e-06,0.106,0.592,121.973,230587,1
60,BETTER DIG TWO,THE BAND PERRY,0.64,0.669,7,-5.17,1,0.0519,0.413,0.0,0.0779,0.646,155.844,194680,1
61,SHOTGUN RIDER,TIM MCGRAW,0.468,0.904,7,-4.574,1,0.0494,0.126,3.89e-06,0.165,0.7,167.998,235387,1
62,NOTHIN' LIKE YOU,DAN + SHAY,0.589,0.704,4,-4.772,1,0.0303,0.151,0.0,0.067,0.437,84.956,186253,0
63,READY SET ROLL,CHASE RICE,0.513,0.803,0,-4.45,1,0.0777,0.0161,0.0,0.667,0.746,156.038,190587,1
64,LONELY EYES,CHRIS YOUNG,0.657,0.674,1,-5.273,1,0.0319,0.0326,1.88e-05,0.0947,0.336,106.005,217413,1
65,DRINK TO THAT ALL NIGHT,JERROD NIEMANN,0.639,0.846,9,-6.184,0,0.0439,0.0325,0.0,0.116,0.475,115.965,224813,1
66,DAY DRINKING,LITTLE BIG TOWN,0.591,0.959,9,-2.515,1,0.057,0.103,0.0,0.779,0.86,163.883,178840,1
67,ROLLER COASTER,LUKE BRYAN,0.602,0.79,8,-4.46,1,0.0355,0.026,7.43e-05,0.162,0.274,108.008,259080,1
68,WASTING ALL THESE TEARS,CASSADEE POPE,0.465,0.772,5,-3.932,0,0.0378,0.0959,1.04e-05,0.167,0.257,155.83,215640,1
69,WHAT I CAN'T PUT DOWN,JON PARDI,0.573,0.614,7,-4.209,1,0.0253,0.0376,0.0,0.0684,0.701,159.891,203373,1
70,TURTLES ALL THE WAY DOWN,STURGILL SIMPSON,0.553,0.314,4,-9.217,1,0.0396,0.306,0.000578,0.104,0.585,91.7,188187,0
71,LONG WHITE LINE,STURGILL SIMPSON,0.579,0.515,11,-7.342,1,0.03,0.144,0.0123,0.0511,0.654,88.434,241320,0
72,GIVE IT ALL WE GOT TONIGHT,GEORGE STRAIT,0.577,0.649,7,-7.031,1,0.027,0.253,5.03e-06,0.0798,0.339,130.313,251333,1
73,SUNNY AND 75,JOE NICHOLS,0.531,0.893,0,-4.422,1,0.055,0.184,1.01e-06,0.101,0.323,120.045,206947,1
74,FAST HAND,CODY JINKS,0.632,0.473,9,-7.857,1,0.0346,0.0378,0.00015,0.107,0.306,141.855,230827,0
75,COP CAR,KEITH URBAN,0.538,0.664,1,-6.318,1,0.0392,0.193,0.0,0.0918,0.366,154.033,256747,1
76,REDNECK CRAZY,TYLER FARR,0.487,0.667,7,-4.216,0,0.0309,0.153,0.0,0.161,0.463,145.854,216040,1
77,SOMEWHERE IN MY CAR,KEITH URBAN,0.588,0.861,10,-5.531,1,0.0395,0.00546,1.38e-05,0.0797,0.525,118.008,195973,1
78,WHO I AM WITH YOU,CHRIS YOUNG,0.466,0.702,0,-4.308,1,0.032,0.0983,1.29e-05,0.242,0.47,150.309,191573,1
79,WHEN I'VE BEEN DRINKIN',JON PARDI,0.857,0.558,11,-6.081,1,0.0385,0.395,0.0,0.111,0.932,112.992,197547,1
80,RIDE,CHASE RICE,0.666,0.721,10,-6.347,1,0.0318,0.0354,0.0,0.122,0.342,115.039,241240,0
81,DOWNTOWN,LADY A,0.532,0.825,9,-5.287,1,0.0468,0.18,0.0,0.296,0.96,169.961,195867,0
82,PIRATE FLAG,KENNY CHESNEY,0.559,0.795,7,-6.255,1,0.052,0.0787,4.83e-06,0.102,0.553,160.039,225427,1
83,CONFESSION,FLORIDA GEORGIA LINE,0.549,0.878,1,-5.066,1,0.0358,0.106,6.07e-05,0.176,0.44,104.98,190640,0
84,MIND READER,DUSTIN LYNCH,0.394,0.8,4,-4.17,0,0.0413,0.0266,0.0,0.184,0.525,162.053,185413,1
85,CRUISE - REMIX,FLORIDA GEORGIA LINE,0.525,0.915,0,-4.351,0,0.0789,0.0156,0.0,0.66,0.623,149.042,208787,0
86,LET ME SEE YA GIRL,COLE SWINDELL,0.523,0.834,6,-3.561,1,0.0281,0.254,0.0,0.393,0.445,92.99,187587,1
87,SWITCH LANES,RITTZ,0.717,0.604,6,-6.602,1,0.109,0.116,9.68e-06,0.132,0.749,67.029,204270,0
88,I SEE YOU,LUKE BRYAN,0.657,0.821,6,-3.388,1,0.0352,0.0838,0.0,0.0457,0.714,130.002,185987,1
89,TONIGHT LOOKS GOOD ON YOU,JASON ALDEAN,0.481,0.75,6,-5.593,0,0.0537,0.219,1.2e-06,0.0958,0.523,169.958,231667,1
90,SIPPIN’ ON FIRE,FLORIDA GEORGIA LINE,0.476,0.92,10,-3.223,1,0.0329,0.00485,1.15e-05,0.355,0.694,142.952,193640,0
91,MINE WOULD BE YOU,BLAKE SHELTON,0.572,0.529,0,-6.897,1,0.0282,0.146,0.0,0.335,0.321,139.876,239507,1
